date,channel,spend,reach,impressions
2023-10-29,Social,572.39,151399,359038
2023-10-29,Search,474.23,88027,202311
2023-10-30,TV,3077.77,251850,473140
2023-10-30,Digital,1782.74,324948,1329558
2023-10-30,Social,979.29,226424,561624
2023-10-30,Search,553.34,106645,234195
2023-10-31,TV,3995.86,334870,605719
2023-10-31,Digital,1733.30,349054,1276266
2023-10-31,Social,1276.66,314866,764849
2023-10-31,Search,500.11,92394,207435
2023-11-01,TV,6448.42,506214,917595
2023-11-01,Digital,2465.92,541827,1854418
2023-11-01,Social,1637.08,448646,956025
2023-11-01,Search,974.90,170301,414757
2023-11-02,TV,5215.30,384125,797421
2023-11-02,Digital,1969.58,402488,1486772
2023-11-02,Social,1616.56,370893,1035731
2023-11-02,Search,795.78,134967,340779
2023-11-03,TV,4978.93,429148,680153
2023-11-03,Digital,2076.70,417866,1810142
2023-11-03,Social,1368.99,322203,874502
2023-11-03,Search,815.30,146742,321294
2023-11-04,TV,3619.14,300143,507230
2023-11-04,Digital,2011.32,393334,1706394
2023-11-04,Social,1007.92,232857,645584
2023-11-04,Search,570.17,93946,233265
2023-11-05,TV,3540.14,256964,567967
2023-11-05,Digital,1964.12,377933,1603363
2023-11-05,Social,1239.85,289092,722673
2023-11-05,Search,707.47,122144,283886
2023-11-06,TV,4981.00,414008,807490
2023-11-06,Digital,2875.00,611838,2177833
2023-11-06,Social,1174.57,308822,651695
2023-11-06,Search,776.27,139220,296748
2023-11-07,TV,5144.47,383088,835067
2023-11-07,Digital,2097.33,442720,1809398
2023-11-07,Social,1704.51,389458,1043202
2023-11-07,Search,1024.69,193287,395337
2023-11-08,TV,5477.73,459170,900778
2023-11-08,Digital,2531.47,551725,1925558
2023-11-08,Social,1183.59,276930,771944
2023-11-08,Search,882.76,169032,387813
2023-11-09,TV,5047.24,366415,786796
2023-11-09,Digital,2243.95,439380,1820815
2023-11-09,Social,1392.34,370698,872719
2023-11-09,Search,978.78,178113,377286
2023-11-10,TV,5916.99,499487,905851
2023-11-10,Digital,2850.47,514074,2404347
2023-11-10,Social,1194.79,308343,693599
2023-11-10,Search,902.14,177257,328100
2023-11-11,TV,3219.22,247537,519768
2023-11-11,Digital,1764.29,358453,1401496
2023-11-11,Social,825.52,187066,543382
2023-11-11,Search,506.78,93250,217560
2023-11-12,TV,3816.25,313607,617320
2023-11-12,Digital,1686.44,325726,1469414
2023-11-12,Social,1219.27,305318,668140
2023-11-12,Search,621.75,105339,271730
2023-11-13,TV,3455.19,273806,516020
2023-11-13,Digital,2803.70,519927,2233457
2023-11-13,Social,1430.60,322686,930442
2023-11-13,Search,986.49,170664,406468
2023-11-14,TV,4487.38,390947,618458
2023-11-14,Digital,2121.96,434300,1826435
2023-11-14,Social,1485.95,394473,875841
2023-11-14,Search,797.55,155397,298909
2023-11-15,TV,5334.67,461068,735247
2023-11-15,Digital,2975.08,600286,2450904
2023-11-15,Social,1343.70,322254,882330
2023-11-15,Search,974.99,188577,372115
2023-11-16,TV,4700.29,350253,673952
2023-11-16,Digital,2121.52,450484,1783413
2023-11-16,Social,1690.68,417532,984188
2023-11-16,Search,886.51,172160,325587
2023-11-17,TV,4803.75,396395,789718
2023-11-17,Digital,2221.19,436821,1696621
2023-11-17,Social,1195.72,275197,716711
2023-11-17,Search,766.19,129429,308873
2023-11-18,TV,3670.84,291755,530794
2023-11-18,Digital,1389.22,296227,1030076
2023-11-18,Social,1329.42,344610,817367
2023-11-18,Search,410.52,74019,174868
2023-11-19,TV,3836.62,331595,607710
2023-11-19,Digital,2087.45,378009,1569642
2023-11-19,Social,905.88,212031,551995
2023-11-19,Search,762.53,150709,276661
2023-11-20,TV,5840.21,456211,855287
2023-11-20,Digital,2557.68,520036,2224788
2023-11-20,Social,1290.82,301270,750790
2023-11-20,Search,916.49,156116,358070
2023-11-21,TV,4956.72,362072,791497
2023-11-21,Digital,2563.94,541754,1924752
2023-11-21,Social,1228.42,325103,778832
2023-11-21,Search,654.42,113213,250271
2023-11-22,TV,4969.28,357963,734157
2023-11-22,Digital,2472.82,462681,2075062
2023-11-22,Social,1389.25,368564,862647
2023-11-22,Search,964.39,174936,364929
2023-11-23,TV,5316.00,414301,867423
2023-11-23,Digital,2907.80,609192,2270988
2023-11-23,Social,1539.15,349178,911423
2023-11-23,Search,821.18,156928,348964
2023-11-24,TV,5546.04,449186,812558
2023-11-24,Digital,2905.77,595126,2154242
2023-11-24,Social,1386.26,330553,805145
2023-11-24,Search,903.15,173389,366868
2023-11-25,TV,3084.34,264146,475013
2023-11-25,Digital,2677.59,582208,2273575
2023-11-25,Social,1292.01,347495,840505
2023-11-25,Search,660.37,127032,283462
2023-11-26,TV,4026.52,348168,649110
2023-11-26,Digital,2328.99,458526,1798634
2023-11-26,Social,1040.49,278949,612413
2023-11-26,Search,710.81,116297,281930
2023-11-27,TV,5591.52,402994,882681
2023-11-27,Digital,2183.79,462803,1691203
2023-11-27,Social,1572.58,389632,1025554
2023-11-27,Search,998.75,197247,418642
2023-11-28,TV,4662.77,363866,764163
2023-11-28,Digital,2382.97,469894,1940329
2023-11-28,Social,1283.04,289735,800738
2023-11-28,Search,814.31,145332,348743
2023-11-29,TV,4275.97,367154,632829
2023-11-29,Digital,2013.47,366571,1722333
2023-11-29,Social,1074.13,246017,704203
2023-11-29,Search,681.01,115591,273687
2023-11-30,TV,5837.67,507395,866549
2023-11-30,Digital,1708.19,330481,1361204
2023-11-30,Social,1266.80,305664,783278
2023-11-30,Search,989.33,162999,413776
2023-12-01,TV,5141.69,378092,769925
2023-12-01,Digital,2678.52,513475,2169804
2023-12-01,Social,1386.29,331605,783110
2023-12-01,Search,798.20,157053,326349
2023-12-02,TV,3613.04,290032,489781
2023-12-02,Digital,1764.56,386536,1532015
2023-12-02,Social,914.82,235370,579801
2023-12-02,Search,867.85,153355,361541
2023-12-03,TV,4136.99,320577,564147
2023-12-03,Digital,1802.23,383862,1513696
2023-12-03,Social,1064.55,269383,584067
2023-12-03,Search,733.75,140829,295675
2023-12-04,TV,5635.94,445979,811688
2023-12-04,Digital,2951.60,535218,2186570
2023-12-04,Social,1804.69,483590,1091241
2023-12-04,Search,971.01,187760,427166
2023-12-05,TV,4847.26,378194,775211
2023-12-05,Digital,2749.73,551503,2327188
2023-12-05,Social,1163.48,276288,718584
2023-12-05,Search,718.86,131283,302425
2023-12-06,TV,4439.20,323299,650612
2023-12-06,Digital,2922.76,563867,2268433
2023-12-06,Social,1811.67,409594,995577
2023-12-06,Search,911.15,172669,360031
2023-12-07,TV,4339.11,318251,690765
2023-12-07,Digital,2390.35,492270,1721639
2023-12-07,Social,1280.18,343066,713947
2023-12-07,Search,1167.55,225636,486459
2023-12-08,TV,4352.39,366226,593940
2023-12-08,Digital,2765.35,521681,2135975
2023-12-08,Social,1718.55,450891,972484
2023-12-08,Search,1135.32,196347,434258
2023-12-09,TV,3707.62,297124,567015
2023-12-09,Digital,1845.78,387408,1541223
2023-12-09,Social,1096.42,283657,611871
2023-12-09,Search,795.96,135316,314545
2023-12-10,TV,3424.00,292667,554911
2023-12-10,Digital,2177.80,431072,1644616
2023-12-10,Social,1199.53,286685,699183
2023-12-10,Search,748.77,133741,295194
2023-12-11,TV,4535.40,354713,740613
2023-12-11,Digital,1901.78,376133,1464570
2023-12-11,Social,1693.29,457993,1100268
2023-12-11,Search,928.47,170650,394691
2023-12-12,TV,5204.45,439121,761047
2023-12-12,Digital,3108.24,593377,2380590
2023-12-12,Social,1422.63,355830,825286
2023-12-12,Search,990.13,181339,423651
2023-12-13,TV,4461.61,339350,712852
2023-12-13,Digital,2792.52,505725,2347166
2023-12-13,Social,1424.51,350420,850484
2023-12-13,Search,1013.23,165056,435455
2023-12-14,TV,6871.07,541028,1000708
2023-12-14,Digital,2759.09,530642,2183060
2023-12-14,Social,1439.84,346792,858927
2023-12-14,Search,936.30,158681,395266
2023-12-15,TV,6279.46,531369,968923
2023-12-15,Digital,2839.99,516481,2431530
2023-12-15,Social,1384.46,337295,806928
2023-12-15,Search,646.88,116583,245408
2023-12-16,TV,3915.20,297189,644033
2023-12-16,Digital,2246.13,476223,1852499
2023-12-16,Social,968.59,264125,629247
2023-12-16,Search,707.78,136699,262170
2023-12-17,TV,2557.58,209979,415511
2023-12-17,Digital,2475.81,512106,1787921
2023-12-17,Social,1196.96,271046,789929
2023-12-17,Search,652.06,122930,238398
2023-12-18,TV,5164.99,420216,814022
2023-12-18,Digital,1921.65,373696,1513155
2023-12-18,Social,1697.70,432730,1032409
2023-12-18,Search,978.86,184496,417662
2023-12-19,TV,5635.87,414962,910768
2023-12-19,Digital,2642.01,528653,2218811
2023-12-19,Social,951.08,233100,522314
2023-12-19,Search,981.06,184719,390098
2023-12-20,TV,4985.48,410232,769943
2023-12-20,Digital,2728.88,546990,2256865
2023-12-20,Social,1367.76,347653,804225
2023-12-20,Search,1027.74,190575,434278
2023-12-21,TV,4069.14,339084,551265
2023-12-21,Digital,3202.98,624308,2374393
2023-12-21,Social,930.74,236694,504473
2023-12-21,Search,1090.57,201873,398520
2023-12-22,TV,5055.78,419965,683077
2023-12-22,Digital,2044.24,382720,1702235
2023-12-22,Social,950.08,254402,549020
2023-12-22,Search,889.94,171023,368821
2023-12-23,TV,3584.84,310569,491168
2023-12-23,Digital,1797.66,327519,1313653
2023-12-23,Social,1218.37,297045,703000
2023-12-23,Search,585.54,101339,251434
2023-12-24,TV,4225.03,310305,627896
2023-12-24,Digital,2413.96,506029,1869213
2023-12-24,Social,1067.66,256367,592959
2023-12-24,Search,758.20,127959,309691
2023-12-25,TV,5273.50,455393,850155
2023-12-25,Digital,2722.82,508239,2274972
2023-12-25,Social,1464.18,345960,853442
2023-12-25,Search,735.25,121283,318556
2023-12-26,TV,4750.48,372915,685508
2023-12-26,Digital,2044.86,438995,1634874
2023-12-26,Social,1367.92,374084,889479
2023-12-26,Search,968.61,159577,400952
2023-12-27,TV,6048.82,471700,865138
2023-12-27,Digital,2672.46,582026,2103077
2023-12-27,Social,1252.43,303668,819220
2023-12-27,Search,1105.49,216326,466590
2023-12-28,TV,4986.97,368551,755582
2023-12-28,Digital,2833.81,547250,2437905
2023-12-28,Social,1440.29,365642,830228
2023-12-28,Search,841.28,163126,356274
2023-12-29,TV,5738.72,504820,943309
2023-12-29,Digital,2764.93,534216,2348045
2023-12-29,Social,1719.10,396305,1023357
2023-12-29,Search,582.72,110299,218067
2023-12-30,TV,2635.18,193827,373168
2023-12-30,Digital,1850.12,372429,1614667
2023-12-30,Social,1364.08,359124,856481
2023-12-30,Search,789.97,156207,345090
2023-12-31,TV,4474.23,349718,638801
2023-12-31,Digital,2115.14,440250,1855237
2023-12-31,Social,1245.26,286583,763334
2023-12-31,Search,872.62,152987,346487
2024-01-01,TV,2167.25,185412,347220
2024-01-01,Digital,576.51,120731,424455
2024-01-01,Social,528.57,131407,297681
2024-01-01,Search,309.81,51200,113692
2024-01-02,TV,1751.07,133066,253853
2024-01-02,Digital,828.67,170410,644695
2024-01-02,Social,573.68,138277,312469
2024-01-02,Search,206.26,33851,79325
2024-01-03,TV,2055.84,150913,321464
2024-01-03,Digital,894.27,192937,732107
2024-01-03,Social,527.24,134812,303883
2024-01-03,Search,265.73,50395,102460
2024-01-04,TV,1347.15,106309,212148
2024-01-04,Digital,1025.57,197132,900525
2024-01-04,Social,431.21,113018,242360
2024-01-04,Search,368.10,67463,136677
2024-01-05,TV,2256.79,184079,327769
2024-01-05,Digital,786.90,143374,605189
2024-01-05,Social,557.68,145938,308040
2024-01-05,Search,325.39,57624,119862
2024-01-06,TV,1281.71,105422,199563
2024-01-06,Digital,581.21,106786,423945
2024-01-06,Social,362.25,94226,218498
2024-01-06,Search,160.30,26732,66224
2024-01-07,TV,1570.81,123264,218722
2024-01-07,Digital,798.68,170094,693263
2024-01-07,Social,372.91,99018,217295
2024-01-07,Search,236.43,43732,88340
2024-01-08,TV,1872.87,151881,274269
2024-01-08,Digital,638.40,118639,513686
2024-01-08,Social,416.12,110263,260076
2024-01-08,Search,257.11,48554,92788
2024-01-09,TV,1639.65,139032,252506
2024-01-09,Digital,855.46,186044,702646
2024-01-09,Social,352.87,89122,209854
2024-01-09,Search,298.93,55996,111390
2024-01-10,TV,2434.57,201037,395341
2024-01-10,Digital,950.32,181218,735864
2024-01-10,Social,435.36,115480,264167
2024-01-10,Search,296.32,58023,110105
2024-01-11,TV,1642.03,123119,257004
2024-01-11,Digital,976.28,177476,808657
2024-01-11,Social,311.49,80093,194615
2024-01-11,Search,287.96,48178,118220
2024-01-12,TV,1725.22,134707,247812
2024-01-12,Digital,883.93,160120,748337
2024-01-12,Social,499.87,122931,291441
2024-01-12,Search,265.34,45855,105651
2024-01-13,TV,1001.74,83225,153475
2024-01-13,Digital,730.71,141496,610056
2024-01-13,Social,468.32,120230,307519
2024-01-13,Search,235.09,43031,90848
2024-01-14,TV,1110.12,83556,152989
2024-01-14,Digital,772.45,151057,633653
2024-01-14,Social,300.64,70958,182506
2024-01-14,Search,273.58,49548,118772
2024-01-15,TV,1260.61,97774,196550
2024-01-15,Digital,983.10,212793,804304
2024-01-15,Social,486.27,118878,318547
2024-01-15,Search,280.32,49616,103783
2024-01-16,TV,3127.32,226319,430461
2024-01-16,Digital,1083.83,199323,906411
2024-01-16,Social,696.07,188709,416140
2024-01-16,Search,471.01,86293,194637
2024-01-17,TV,1755.13,147534,269346
2024-01-17,Digital,1367.28,257831,988088
2024-01-17,Social,582.14,152236,374209
2024-01-17,Search,506.09,91480,214487
2024-01-18,TV,2541.92,205798,415660
2024-01-18,Digital,942.00,191020,724670
2024-01-18,Social,521.53,124113,332248
2024-01-18,Search,358.81,67570,156642
2024-01-19,TV,2526.38,204568,385666
2024-01-19,Digital,1441.95,310463,1259065
2024-01-19,Social,604.40,137692,367313
2024-01-19,Search,437.50,82352,161914
2024-01-20,TV,1852.03,157284,264239
2024-01-20,Digital,782.30,156789,627976
2024-01-20,Social,541.59,142714,346705
2024-01-20,Search,262.21,45609,108844
2024-01-21,TV,2247.24,175017,348111
2024-01-21,Digital,1187.79,245275,981314
2024-01-21,Social,535.97,144879,335533
2024-01-21,Search,295.61,57477,124395
2024-01-22,TV,2686.47,203977,379572
2024-01-22,Digital,1326.73,261991,1063495
2024-01-22,Social,595.05,142752,388598
2024-01-22,Search,478.47,84788,206954
2024-01-23,TV,2203.38,180177,323846
2024-01-23,Digital,1074.05,207247,868121
2024-01-23,Social,584.90,139813,338690
2024-01-23,Search,420.62,76844,162686
2024-01-24,TV,2794.52,210177,455866
2024-01-24,Digital,1327.09,255988,1028675
2024-01-24,Social,683.71,175320,444993
2024-01-24,Search,360.32,67452,143798
2024-01-25,TV,2085.75,159399,342081
2024-01-25,Digital,1195.34,218239,982306
2024-01-25,Social,759.71,204641,494896
2024-01-25,Search,403.25,71547,155597
2024-01-26,TV,2938.12,217082,451038
2024-01-26,Digital,1456.12,290818,1108324
2024-01-26,Social,685.55,166436,396379
2024-01-26,Search,499.10,94643,210764
2024-01-27,TV,1349.57,110370,200030
2024-01-27,Digital,1064.07,217022,806581
2024-01-27,Social,476.72,108448,312081
2024-01-27,Search,212.60,37126,85112
2024-01-28,TV,2114.13,165612,297563
2024-01-28,Digital,1194.65,216835,1005151
2024-01-28,Social,465.31,119567,260900
2024-01-28,Search,363.55,62569,134549
2024-01-29,TV,2398.89,201319,345822
2024-01-29,Digital,1472.93,304179,1099960
2024-01-29,Social,570.62,144586,343731
2024-01-29,Search,468.23,80135,193095
2024-01-30,TV,2636.66,216576,395985
2024-01-30,Digital,1268.08,229957,914662
2024-01-30,Social,725.98,183438,398300
2024-01-30,Search,545.68,105182,234443
2024-01-31,TV,2231.68,189051,336557
2024-01-31,Digital,1296.88,254201,1088731
2024-01-31,Social,736.52,175337,434564
2024-01-31,Search,449.82,73126,170754
2024-02-01,TV,3858.31,315767,571503
2024-02-01,Digital,1998.02,428038,1736322
2024-02-01,Social,1013.77,263606,607748
2024-02-01,Search,512.23,83868,198039
2024-02-02,TV,3887.27,332909,559639
2024-02-02,Digital,2363.25,479586,1742027
2024-02-02,Social,867.24,230729,504631
2024-02-02,Search,462.37,82302,189629
2024-02-03,TV,2410.31,187596,328470
2024-02-03,Digital,1021.05,223859,878833
2024-02-03,Social,995.31,259908,638965
2024-02-03,Search,395.56,73322,163171
2024-02-04,TV,1954.77,161810,290516
2024-02-04,Digital,1213.78,260950,980545
2024-02-04,Social,776.93,181894,443765
2024-02-04,Search,473.06,92684,184333
2024-02-05,TV,2925.69,224157,429674
2024-02-05,Digital,1824.10,360866,1491244
2024-02-05,Social,1081.63,288260,594745
2024-02-05,Search,447.21,85026,181122
2024-02-06,TV,3337.30,267243,496197
2024-02-06,Digital,1727.86,336908,1263005
2024-02-06,Social,754.09,180941,479010
2024-02-06,Search,533.42,98013,199082
2024-02-07,TV,3627.01,314398,557099
2024-02-07,Digital,1898.11,355162,1597247
2024-02-07,Social,960.08,246936,594822
2024-02-07,Search,486.12,87079,192113
2024-02-08,TV,3082.74,237703,499209
2024-02-08,Digital,1884.80,375557,1466114
2024-02-08,Social,885.37,227921,553357
2024-02-08,Search,709.31,131216,272710
2024-02-09,TV,4126.34,328176,618039
2024-02-09,Digital,1752.05,338936,1376557
2024-02-09,Social,627.70,164014,401479
2024-02-09,Search,508.43,87227,207947
2024-02-10,TV,3089.89,269270,481460
2024-02-10,Digital,1215.79,233356,897262
2024-02-10,Social,759.43,188590,500687
2024-02-10,Search,540.55,100490,199346
2024-02-11,TV,3269.90,259621,525683
2024-02-11,Digital,1266.28,266754,1036233
2024-02-11,Social,710.87,189042,440105
2024-02-11,Search,552.13,103244,220136
2024-02-12,TV,4157.49,330490,623683
2024-02-12,Digital,2346.81,460096,1728703
2024-02-12,Social,836.88,218896,500904
2024-02-12,Search,701.36,116025,282451
2024-02-13,TV,3930.53,296455,609057
2024-02-13,Digital,1599.39,297591,1371814
2024-02-13,Social,588.06,142590,318797
2024-02-13,Search,541.20,102778,227298
2024-02-14,TV,3790.71,302406,579729
2024-02-14,Digital,1285.93,274307,1000374
2024-02-14,Social,742.82,182080,414970
2024-02-14,Search,592.71,115177,238547
2024-02-15,TV,4197.16,310090,590971
2024-02-15,Digital,1578.98,294804,1190779
2024-02-15,Social,928.61,238564,550932
2024-02-15,Search,437.95,75686,173953
2024-02-16,TV,3555.24,312695,527375
2024-02-16,Digital,2267.43,473106,1724876
2024-02-16,Social,1161.05,289633,739734
2024-02-16,Search,576.80,110479,218978
2024-02-17,TV,2584.91,215628,393312
2024-02-17,Digital,1609.49,353746,1292279
2024-02-17,Social,777.73,189489,491519
2024-02-17,Search,609.85,99609,242060
2024-02-18,TV,2992.83,220309,411020
2024-02-18,Digital,1712.98,332175,1419112
2024-02-18,Social,707.93,162994,445968
2024-02-18,Search,436.68,85520,173273
2024-02-19,TV,3673.82,266480,555811
2024-02-19,Digital,1578.17,328305,1181254
2024-02-19,Social,829.38,190669,537823
2024-02-19,Search,580.45,97294,243753
2024-02-20,TV,2921.28,221379,442545
2024-02-20,Digital,2149.38,454933,1748861
2024-02-20,Social,749.42,181845,422489
2024-02-20,Search,639.84,113523,281522
2024-02-21,TV,3026.91,235180,456504
2024-02-21,Digital,2079.37,408182,1659854
2024-02-21,Social,878.36,221272,502781
2024-02-21,Search,608.11,100382,229310
2024-02-22,TV,3880.01,326124,595048
2024-02-22,Digital,1313.49,240338,985552
2024-02-22,Social,701.97,168819,420550
2024-02-22,Search,475.91,82404,194723
2024-02-23,TV,2617.66,227124,378015
2024-02-23,Digital,2000.38,417061,1673018
2024-02-23,Social,742.26,199832,485500
2024-02-23,Search,673.35,115580,294295
2024-02-24,TV,2951.66,258489,457586
2024-02-24,Digital,1688.52,348794,1462713
2024-02-24,Social,689.07,167589,424100
2024-02-24,Search,409.88,78846,165942
2024-02-25,TV,3154.38,253039,518041
2024-02-25,Digital,1672.60,323995,1458125
2024-02-25,Social,686.53,179509,437440
2024-02-25,Search,409.60,80303,170638
2024-02-26,TV,3662.10,293353,578273
2024-02-26,Digital,1644.69,321724,1431271
2024-02-26,Social,1159.29,299806,759140
2024-02-26,Search,693.83,132301,259005
2024-02-27,TV,3503.19,270293,489648
2024-02-27,Digital,2176.41,424627,1888522
2024-02-27,Social,735.69,185636,468433
2024-02-27,Search,514.47,86062,198922
2024-02-28,TV,3235.47,283517,510438
2024-02-28,Digital,1630.56,322949,1242907
2024-02-28,Social,856.72,208710,484709
2024-02-28,Search,532.27,93409,226490
2024-02-29,TV,3343.02,246547,461091
2024-02-29,Digital,2384.48,502883,1919914
2024-02-29,Social,1134.96,274807,641999
2024-02-29,Search,438.62,85604,164483
2024-03-01,TV,4371.99,324883,617248
2024-03-01,Digital,1700.87,362320,1399736
2024-03-01,Social,1107.70,273854,724597
2024-03-01,Search,666.09,118190,255827
2024-03-02,TV,3297.31,252149,494265
2024-03-02,Digital,1569.32,287517,1225830
2024-03-02,Social,743.26,170003,460396
2024-03-02,Search,465.92,79568,176785
2024-03-03,TV,2707.99,199197,380573
2024-03-03,Digital,1432.85,267597,1079120
2024-03-03,Social,671.06,168038,433110
2024-03-03,Search,482.68,85056,185006
2024-03-04,TV,3712.92,301370,611671
2024-03-04,Digital,1742.31,359711,1389158
2024-03-04,Social,1092.39,288143,639337
2024-03-04,Search,666.27,125696,259748
2024-03-05,TV,2798.16,232316,383264
2024-03-05,Digital,1828.90,359638,1597280
2024-03-05,Social,911.64,229989,584788
2024-03-05,Search,596.06,105032,216934
2024-03-06,TV,3381.24,287482,479024
2024-03-06,Digital,2088.85,394891,1780405
2024-03-06,Social,1098.87,283197,698334
2024-03-06,Search,742.79,127196,292920
2024-03-07,TV,3361.87,246536,457584
2024-03-07,Digital,2129.39,444440,1766438
2024-03-07,Social,979.94,239442,636377
2024-03-07,Search,730.39,139255,296195
2024-03-08,TV,4412.11,370665,681031
2024-03-08,Digital,1695.92,320832,1256527
2024-03-08,Social,1152.73,300008,704945
2024-03-08,Search,305.75,57045,113087
2024-03-09,TV,3465.85,280520,478270
2024-03-09,Digital,1534.62,300608,1238707
2024-03-09,Social,619.94,139820,355394
2024-03-09,Search,417.79,69454,161504
2024-03-10,TV,2738.06,225073,402328
2024-03-10,Digital,1639.25,304149,1409658
2024-03-10,Social,832.64,187487,467034
2024-03-10,Search,434.11,76943,181805
2024-03-11,TV,3607.50,289179,526713
2024-03-11,Digital,1450.32,277088,1046655
2024-03-11,Social,1171.29,277122,741106
2024-03-11,Search,442.35,77522,167415
2024-03-12,TV,3127.79,259353,480574
2024-03-12,Digital,1784.74,327155,1401593
2024-03-12,Social,671.87,162132,369621
2024-03-12,Search,655.64,113565,284193
2024-03-13,TV,3309.93,274870,481114
2024-03-13,Digital,1920.99,347776,1433192
2024-03-13,Social,993.42,263644,546989
2024-03-13,Search,610.28,118876,231638
2024-03-14,TV,3991.80,320188,614910
2024-03-14,Digital,1915.00,398820,1552302
2024-03-14,Social,1055.62,280163,679270
2024-03-14,Search,601.49,107267,240247
2024-03-15,TV,2522.66,209855,355108
2024-03-15,Digital,1814.02,351585,1451307
2024-03-15,Social,1208.27,290193,671250
2024-03-15,Search,492.93,96004,205005
2024-03-16,TV,2909.89,227770,440050
2024-03-16,Digital,1367.18,258771,1123184
2024-03-16,Social,637.43,151041,373675
2024-03-16,Search,434.39,74419,182653
2024-03-17,TV,1987.85,157676,319984
2024-03-17,Digital,1476.05,291406,1077077
2024-03-17,Social,668.54,161272,437561
2024-03-17,Search,486.42,93557,211347
2024-03-18,TV,3762.38,309118,602963
2024-03-18,Digital,1509.26,322544,1240987
2024-03-18,Social,851.75,201338,478041
2024-03-18,Search,608.47,111281,239505
2024-03-19,TV,3993.51,308831,629569
2024-03-19,Digital,1411.43,282279,1237550
2024-03-19,Social,1086.22,286734,625950
2024-03-19,Search,594.43,102308,239356
2024-03-20,TV,4024.41,345986,596272
2024-03-20,Digital,1853.25,393036,1584510
2024-03-20,Social,531.36,129838,341545
2024-03-20,Search,526.73,101356,196458
2024-03-21,TV,4269.36,365369,690483
2024-03-21,Digital,1907.01,370713,1549933
2024-03-21,Social,1154.69,283682,639796
2024-03-21,Search,494.32,81992,197099
2024-03-22,TV,4192.90,322462,622592
2024-03-22,Digital,1779.61,340967,1492927
2024-03-22,Social,817.05,204743,518690
2024-03-22,Search,646.46,108256,252760
2024-03-23,TV,2427.59,187909,396420
2024-03-23,Digital,1286.47,266573,1082329
2024-03-23,Social,597.29,142090,371656
2024-03-23,Search,410.25,74265,159141
2024-03-24,TV,2049.03,159953,312894
2024-03-24,Digital,1562.89,318669,1355876
2024-03-24,Social,895.24,219678,506898
2024-03-24,Search,424.33,70761,166669
2024-03-25,TV,3452.11,290945,511898
2024-03-25,Digital,1772.51,350299,1405594
2024-03-25,Social,823.74,216515,465096
2024-03-25,Search,540.54,98562,230289
2024-03-26,TV,3822.85,303897,537157
2024-03-26,Digital,1944.13,407912,1635809
2024-03-26,Social,756.01,173330,494099
2024-03-26,Search,643.90,121911,282714
2024-03-27,TV,4076.91,320898,573307
2024-03-27,Digital,2033.00,430423,1596103
2024-03-27,Social,1161.12,271001,655112
2024-03-27,Search,570.99,97265,236818
2024-03-28,TV,3617.44,268738,555289
2024-03-28,Digital,1707.60,370827,1298386
2024-03-28,Social,773.77,205607,500440
2024-03-28,Search,706.83,135742,308288
2024-03-29,TV,2467.06,187835,349821
2024-03-29,Digital,2335.85,506144,1830868
2024-03-29,Social,914.89,221450,553072
2024-03-29,Search,637.63,112289,269260
2024-03-30,TV,2589.75,207422,368452
2024-03-30,Digital,1315.58,274450,957435
2024-03-30,Social,777.41,185213,469341
2024-03-30,Search,323.24,62000,125063
2024-03-31,TV,2035.65,157662,281325
2024-03-31,Digital,1297.07,283375,1064995
2024-03-31,Social,741.65,167235,415329
2024-03-31,Search,373.37,65190,143702
2024-04-01,TV,4193.85,323696,688767
2024-04-01,Digital,2175.04,427194,1911722
2024-04-01,Social,1092.15,289458,652624
2024-04-01,Search,582.76,112442,254139
2024-04-02,TV,2862.44,226550,420510
2024-04-02,Digital,1675.62,347104,1217720
2024-04-02,Social,896.19,209206,510734
2024-04-02,Search,381.46,62829,151991
2024-04-03,TV,3786.30,331306,613785
2024-04-03,Digital,1727.20,349596,1510109
2024-04-03,Social,1270.16,335048,786762
2024-04-03,Search,495.32,89869,197016
2024-04-04,TV,2979.92,258403,448721
2024-04-04,Digital,1748.77,328977,1482279
2024-04-04,Social,1187.28,314960,721969
2024-04-04,Search,673.24,128385,251719
2024-04-05,TV,3844.24,317782,564215
2024-04-05,Digital,1518.14,291508,1196806
2024-04-05,Social,981.85,247519,589881
2024-04-05,Search,749.94,134206,271141
2024-04-06,TV,2843.11,228680,410450
2024-04-06,Digital,1397.29,289786,1039601
2024-04-06,Social,894.26,233876,553305
2024-04-06,Search,470.09,76215,196426
2024-04-07,TV,2394.05,208650,327995
2024-04-07,Digital,1381.05,263804,1104463
2024-04-07,Social,872.61,199310,562147
2024-04-07,Search,560.57,96241,220417
2024-04-08,TV,3928.23,329325,622221
2024-04-08,Digital,1629.54,316490,1279062
2024-04-08,Social,892.43,213102,570289
2024-04-08,Search,510.44,86914,213213
2024-04-09,TV,4222.38,355828,607053
2024-04-09,Digital,1911.46,385567,1663380
2024-04-09,Social,967.65,264537,581485
2024-04-09,Search,612.91,110178,264880
2024-04-10,TV,3454.74,278308,533162
2024-04-10,Digital,1623.50,319910,1375590
2024-04-10,Social,1044.59,286103,583322
2024-04-10,Search,538.16,89789,214635
2024-04-11,TV,3507.21,271723,547512
2024-04-11,Digital,2193.96,449407,1741232
2024-04-11,Social,994.79,229142,588790
2024-04-11,Search,614.73,113069,262956
2024-04-12,TV,3311.31,271125,481834
