date,sku,store,value
2022-02-17,SKU002,CHI,229.60
2022-02-17,SKU003,NYC,584.89
2022-02-17,SKU003,LA,632.00
2022-02-17,SKU003,CHI,436.48
2022-02-17,SKU004,NYC,424.91
2022-02-17,SKU004,LA,369.79
2022-02-17,SKU004,CHI,325.79
2022-02-17,SKU005,NYC,623.60
2022-02-17,SKU005,LA,489.45
2022-02-17,SKU005,CHI,432.69
2022-02-18,SKU001,NYC,634.03
2022-02-18,SKU001,LA,495.34
2022-02-18,SKU001,CHI,371.39
2022-02-18,SKU002,NYC,323.60
2022-02-18,SKU002,LA,417.73
2022-02-18,SKU002,CHI,213.88
2022-02-18,SKU003,NYC,655.60
2022-02-18,SKU003,LA,527.72
2022-02-18,SKU003,CHI,527.80
2022-02-18,SKU004,NYC,460.11
2022-02-18,SKU004,LA,315.45
2022-02-18,SKU004,CHI,302.25
2022-02-18,SKU005,NYC,638.85
2022-02-18,SKU005,LA,488.70
2022-02-18,SKU005,CHI,354.54
2022-02-19,SKU001,NYC,627.29
2022-02-19,SKU001,LA,538.98
2022-02-19,SKU001,CHI,451.91
2022-02-19,SKU002,NYC,447.73
2022-02-19,SKU002,LA,422.50
2022-02-19,SKU002,CHI,284.95
2022-02-19,SKU003,NYC,729.57
2022-02-19,SKU003,LA,680.92
2022-02-19,SKU003,CHI,667.57
2022-02-19,SKU004,NYC,539.29
2022-02-19,SKU004,LA,588.32
2022-02-19,SKU004,CHI,400.13
2022-02-19,SKU005,NYC,693.60
2022-02-19,SKU005,LA,599.59
2022-02-19,SKU005,CHI,536.07
2022-02-20,SKU001,NYC,594.69
2022-02-20,SKU001,LA,695.11
2022-02-20,SKU001,CHI,404.85
2022-02-20,SKU002,NYC,502.74
2022-02-20,SKU002,LA,449.51
2022-02-20,SKU002,CHI,310.36
2022-02-20,SKU003,NYC,791.88
2022-02-20,SKU003,LA,712.88
2022-02-20,SKU003,CHI,607.55
2022-02-20,SKU004,NYC,620.04
2022-02-20,SKU004,LA,477.79
2022-02-20,SKU004,CHI,326.86
2022-02-20,SKU005,NYC,785.85
2022-02-20,SKU005,LA,608.20
2022-02-20,SKU005,CHI,407.79
2022-02-21,SKU001,NYC,408.61
2022-02-21,SKU001,LA,313.61
2022-02-21,SKU001,CHI,310.02
2022-02-21,SKU002,NYC,366.33
2022-02-21,SKU002,LA,303.09
2022-02-21,SKU002,CHI,192.75
2022-02-21,SKU003,NYC,546.35
2022-02-21,SKU003,LA,510.51
2022-02-21,SKU003,CHI,422.64
2022-02-21,SKU004,NYC,355.92
2022-02-21,SKU004,LA,305.14
2022-02-21,SKU004,CHI,302.30
2022-02-21,SKU005,NYC,504.55
2022-02-21,SKU005,LA,404.39
2022-02-21,SKU005,CHI,344.10
2022-02-22,SKU001,NYC,463.12
2022-02-22,SKU001,LA,327.52
2022-02-22,SKU001,CHI,284.58
2022-02-22,SKU002,NYC,269.99
2022-02-22,SKU002,LA,247.61
2022-02-22,SKU002,CHI,242.00
2022-02-22,SKU003,NYC,613.59
2022-02-22,SKU003,LA,471.61
2022-02-22,SKU003,CHI,345.28
2022-02-22,SKU004,NYC,358.64
2022-02-22,SKU004,LA,340.88
2022-02-22,SKU004,CHI,232.92
2022-02-22,SKU005,NYC,582.12
2022-02-22,SKU005,LA,365.46
2022-02-22,SKU005,CHI,329.09
2022-02-23,SKU001,NYC,512.26
2022-02-23,SKU001,LA,290.54
2022-02-23,SKU001,CHI,325.38
2022-02-23,SKU002,NYC,248.18
2022-02-23,SKU002,LA,251.52
2022-02-23,SKU002,CHI,199.54
2022-02-23,SKU003,NYC,616.21
2022-02-23,SKU003,LA,324.75
2022-02-23,SKU003,CHI,306.74
2022-02-23,SKU004,NYC,347.97
2022-02-23,SKU004,LA,308.51
2022-02-23,SKU004,CHI,223.93
2022-02-23,SKU005,NYC,495.53
2022-02-23,SKU005,LA,372.18
2022-02-23,SKU005,CHI,324.26
2022-02-24,SKU001,NYC,468.12
2022-02-24,SKU001,LA,436.58
2022-02-24,SKU001,CHI,360.77
2022-02-24,SKU002,NYC,408.20
2022-02-24,SKU002,LA,278.00
2022-02-24,SKU002,CHI,230.46
2022-02-24,SKU003,NYC,670.64
2022-02-24,SKU003,LA,539.81
2022-02-24,SKU003,CHI,442.65
2022-02-24,SKU004,NYC,364.83
2022-02-24,SKU004,LA,373.71
2022-02-24,SKU004,CHI,261.87
2022-02-24,SKU005,NYC,537.30
2022-02-24,SKU005,LA,416.50
2022-02-24,SKU005,CHI,442.10
2022-02-25,SKU001,NYC,502.45
2022-02-25,SKU001,LA,473.49
2022-02-25,SKU001,CHI,348.99
2022-02-25,SKU002,NYC,295.16
2022-02-25,SKU002,LA,264.34
2022-02-25,SKU002,CHI,255.15
2022-02-25,SKU003,NYC,614.21
2022-02-25,SKU003,LA,493.85
2022-02-25,SKU003,CHI,435.47
2022-02-25,SKU004,NYC,423.18
2022-02-25,SKU004,LA,322.68
2022-02-25,SKU004,CHI,277.84
2022-02-25,SKU005,NYC,563.84
2022-02-25,SKU005,LA,365.67
2022-02-25,SKU005,CHI,414.63
2022-02-26,SKU001,NYC,606.56
2022-02-26,SKU001,LA,621.86
2022-02-26,SKU001,CHI,389.47
2022-02-26,SKU002,NYC,388.02
2022-02-26,SKU002,LA,429.62
2022-02-26,SKU002,CHI,258.51
2022-02-26,SKU003,NYC,806.83
2022-02-26,SKU003,LA,760.93
2022-02-26,SKU003,CHI,555.50
2022-02-26,SKU004,NYC,465.61
2022-02-26,SKU004,LA,473.73
2022-02-26,SKU004,CHI,364.76
2022-02-26,SKU005,NYC,865.72
2022-02-26,SKU005,LA,676.98
2022-02-26,SKU005,CHI,666.75
2022-02-27,SKU001,NYC,549.48
2022-02-27,SKU001,LA,546.93
2022-02-27,SKU001,CHI,391.72
2022-02-27,SKU002,NYC,512.14
2022-02-27,SKU002,LA,414.05
2022-02-27,SKU002,CHI,329.16
2022-02-27,SKU003,NYC,791.85
2022-02-27,SKU003,LA,662.18
2022-02-27,SKU003,CHI,456.22
2022-02-27,SKU004,NYC,650.95
2022-02-27,SKU004,LA,486.80
2022-02-27,SKU004,CHI,360.94
2022-02-27,SKU005,NYC,835.96
2022-02-27,SKU005,LA,685.00
2022-02-27,SKU005,CHI,559.44
2022-02-28,SKU001,NYC,358.92
2022-02-28,SKU001,LA,331.58
2022-02-28,SKU001,CHI,291.24
2022-02-28,SKU002,NYC,309.71
2022-02-28,SKU002,LA,273.09
2022-02-28,SKU002,CHI,179.28
2022-02-28,SKU003,NYC,566.49
2022-02-28,SKU003,LA,568.95
2022-02-28,SKU003,CHI,398.72
2022-02-28,SKU004,NYC,393.64
2022-02-28,SKU004,LA,301.19
2022-02-28,SKU004,CHI,259.94
2022-02-28,SKU005,NYC,588.06
2022-02-28,SKU005,LA,419.58
2022-02-28,SKU005,CHI,372.78
2022-03-01,SKU001,NYC,389.55
2022-03-01,SKU001,LA,376.75
2022-03-01,SKU001,CHI,310.34
2022-03-01,SKU002,NYC,275.56
2022-03-01,SKU002,LA,275.57
2022-03-01,SKU002,CHI,185.23
2022-03-01,SKU003,NYC,512.47
2022-03-01,SKU003,LA,464.40
2022-03-01,SKU003,CHI,443.35
2022-03-01,SKU004,NYC,371.90
2022-03-01,SKU004,LA,328.75
2022-03-01,SKU004,CHI,222.90
2022-03-01,SKU005,NYC,500.29
2022-03-01,SKU005,LA,365.03
2022-03-01,SKU005,CHI,312.06
2022-03-02,SKU001,NYC,460.86
2022-03-02,SKU001,LA,353.07
2022-03-02,SKU001,CHI,324.69
2022-03-02,SKU002,NYC,290.83
2022-03-02,SKU002,LA,242.47
2022-03-02,SKU002,CHI,223.16
2022-03-02,SKU003,NYC,519.30
2022-03-02,SKU003,LA,392.43
2022-03-02,SKU003,CHI,418.38
2022-03-02,SKU004,NYC,374.25
2022-03-02,SKU004,LA,234.63
2022-03-02,SKU004,CHI,240.64
2022-03-02,SKU005,NYC,474.71
2022-03-02,SKU005,LA,484.17
2022-03-02,SKU005,CHI,305.75
2022-03-03,SKU001,NYC,469.54
2022-03-03,SKU001,LA,377.59
2022-03-03,SKU001,CHI,297.30
2022-03-03,SKU002,NYC,323.52
2022-03-03,SKU002,LA,248.28
2022-03-03,SKU002,CHI,208.01
2022-03-03,SKU003,NYC,546.33
2022-03-03,SKU003,LA,461.20
2022-03-03,SKU003,CHI,366.25
2022-03-03,SKU004,NYC,399.20
2022-03-03,SKU004,LA,326.96
2022-03-03,SKU004,CHI,246.33
2022-03-03,SKU005,NYC,607.64
2022-03-03,SKU005,LA,480.93
2022-03-03,SKU005,CHI,369.90
2022-03-04,SKU001,NYC,473.55
2022-03-04,SKU001,LA,479.75
2022-03-04,SKU001,CHI,339.00
2022-03-04,SKU002,NYC,363.03
2022-03-04,SKU002,LA,214.11
2022-03-04,SKU002,CHI,215.93
2022-03-04,SKU003,NYC,507.69
2022-03-04,SKU003,LA,517.37
2022-03-04,SKU003,CHI,448.46
2022-03-04,SKU004,NYC,391.22
2022-03-04,SKU004,LA,367.72
2022-03-04,SKU004,CHI,251.07
2022-03-04,SKU005,NYC,611.08
2022-03-04,SKU005,LA,406.70
2022-03-04,SKU005,CHI,375.13
2022-03-05,SKU001,NYC,670.10
2022-03-05,SKU001,LA,564.64
2022-03-05,SKU001,CHI,423.28
2022-03-05,SKU002,NYC,535.82
2022-03-05,SKU002,LA,358.48
2022-03-05,SKU002,CHI,285.69
2022-03-05,SKU003,NYC,608.09
2022-03-05,SKU003,LA,823.68
2022-03-05,SKU003,CHI,539.24
2022-03-05,SKU004,NYC,479.34
2022-03-05,SKU004,LA,512.48
2022-03-05,SKU004,CHI,406.89
2022-03-05,SKU005,NYC,756.53
2022-03-05,SKU005,LA,534.19
2022-03-05,SKU005,CHI,519.85
2022-03-06,SKU001,NYC,600.81
2022-03-06,SKU001,LA,471.35
2022-03-06,SKU001,CHI,471.64
2022-03-06,SKU002,NYC,351.69
2022-03-06,SKU002,LA,393.64
2022-03-06,SKU002,CHI,311.70
2022-03-06,SKU003,NYC,1008.27
2022-03-06,SKU003,LA,719.90
2022-03-06,SKU003,CHI,442.96
2022-03-06,SKU004,NYC,495.83
2022-03-06,SKU004,LA,453.80
2022-03-06,SKU004,CHI,373.54
2022-03-06,SKU005,NYC,818.81
2022-03-06,SKU005,LA,499.62
2022-03-06,SKU005,CHI,480.71
2022-03-07,SKU001,NYC,457.70
2022-03-07,SKU001,LA,401.38
2022-03-07,SKU001,CHI,329.92
2022-03-07,SKU002,NYC,279.77
2022-03-07,SKU002,LA,269.24
2022-03-07,SKU002,CHI,227.31
2022-03-07,SKU003,NYC,610.25
2022-03-07,SKU003,LA,487.00
2022-03-07,SKU003,CHI,393.38
2022-03-07,SKU004,NYC,324.53
2022-03-07,SKU004,LA,251.14
2022-03-07,SKU004,CHI,258.00
2022-03-07,SKU005,NYC,468.89
2022-03-07,SKU005,LA,403.65
2022-03-07,SKU005,CHI,305.09
2022-03-08,SKU001,NYC,399.27
2022-03-08,SKU001,LA,354.39
2022-03-08,SKU001,CHI,248.75
2022-03-08,SKU002,NYC,291.96
2022-03-08,SKU002,LA,247.59
2022-03-08,SKU002,CHI,191.82
2022-03-08,SKU003,NYC,502.49
2022-03-08,SKU003,LA,487.97
2022-03-08,SKU003,CHI,429.68
2022-03-08,SKU004,NYC,329.84
2022-03-08,SKU004,LA,328.56
2022-03-08,SKU004,CHI,254.77
2022-03-08,SKU005,NYC,355.53
2022-03-08,SKU005,LA,372.58
2022-03-08,SKU005,CHI,302.11
2022-03-09,SKU001,NYC,446.32
2022-03-09,SKU001,LA,351.46
2022-03-09,SKU001,CHI,289.06
2022-03-09,SKU002,NYC,307.19
2022-03-09,SKU002,LA,219.04
2022-03-09,SKU002,CHI,178.17
2022-03-09,SKU003,NYC,474.63
2022-03-09,SKU003,LA,442.96
2022-03-09,SKU003,CHI,356.21
2022-03-09,SKU004,NYC,355.51
2022-03-09,SKU004,LA,270.08
2022-03-09,SKU004,CHI,254.14
2022-03-09,SKU005,NYC,526.32
2022-03-09,SKU005,LA,463.89
2022-03-09,SKU005,CHI,344.27
2022-03-10,SKU001,NYC,494.06
2022-03-10,SKU001,LA,431.40
2022-03-10,SKU001,CHI,343.09
2022-03-10,SKU002,NYC,316.35
2022-03-10,SKU002,LA,318.37
2022-03-10,SKU002,CHI,264.38
2022-03-10,SKU003,NYC,758.97
2022-03-10,SKU003,LA,529.94
2022-03-10,SKU003,CHI,436.16
2022-03-10,SKU004,NYC,426.57
2022-03-10,SKU004,LA,341.18
2022-03-10,SKU004,CHI,289.92
2022-03-10,SKU005,NYC,558.19
2022-03-10,SKU005,LA,461.74
2022-03-10,SKU005,CHI,442.95
2022-03-11,SKU001,NYC,491.08
2022-03-11,SKU001,LA,405.30
2022-03-11,SKU001,CHI,350.49
2022-03-11,SKU002,NYC,342.10
2022-03-11,SKU002,LA,289.05
2022-03-11,SKU002,CHI,223.26
2022-03-11,SKU003,NYC,554.17
2022-03-11,SKU003,LA,524.37
2022-03-11,SKU003,CHI,372.96
2022-03-11,SKU004,NYC,416.41
2022-03-11,SKU004,LA,299.71
2022-03-11,SKU004,CHI,296.82
2022-03-11,SKU005,NYC,605.05
2022-03-11,SKU005,LA,482.22
2022-03-11,SKU005,CHI,371.49
2022-03-12,SKU001,NYC,651.56
2022-03-12,SKU001,LA,418.84
2022-03-12,SKU001,CHI,371.27
2022-03-12,SKU002,NYC,429.86
2022-03-12,SKU002,LA,376.18
2022-03-12,SKU002,CHI,288.59
2022-03-12,SKU003,NYC,735.20
2022-03-12,SKU003,LA,690.18
2022-03-12,SKU003,CHI,520.15
2022-03-12,SKU004,NYC,471.58
2022-03-12,SKU004,LA,454.50
2022-03-12,SKU004,CHI,344.61
2022-03-12,SKU005,NYC,816.14
2022-03-12,SKU005,LA,647.86
2022-03-12,SKU005,CHI,521.65
2022-03-13,SKU001,NYC,643.02
2022-03-13,SKU001,LA,475.27
2022-03-13,SKU001,CHI,376.46
2022-03-13,SKU002,NYC,370.63
2022-03-13,SKU002,LA,466.39
2022-03-13,SKU002,CHI,258.43
2022-03-13,SKU003,NYC,796.96
2022-03-13,SKU003,LA,653.92
2022-03-13,SKU003,CHI,527.44
2022-03-13,SKU004,NYC,495.09
2022-03-13,SKU004,LA,356.30
2022-03-13,SKU004,CHI,315.54
2022-03-13,SKU005,NYC,625.12
2022-03-13,SKU005,LA,597.41
2022-03-13,SKU005,CHI,450.94
2022-03-14,SKU001,NYC,377.79
2022-03-14,SKU001,LA,345.35
2022-03-14,SKU001,CHI,254.68
2022-03-14,SKU002,NYC,309.33
2022-03-14,SKU002,LA,226.69
2022-03-14,SKU002,CHI,192.89
2022-03-14,SKU003,NYC,459.86
2022-03-14,SKU003,LA,470.79
2022-03-14,SKU003,CHI,339.09
2022-03-14,SKU004,NYC,356.35
2022-03-14,SKU004,LA,294.71
2022-03-14,SKU004,CHI,224.28
2022-03-14,SKU005,NYC,483.19
2022-03-14,SKU005,LA,378.90
2022-03-14,SKU005,CHI,357.71
2022-03-15,SKU001,NYC,521.26
2022-03-15,SKU001,LA,416.43
2022-03-15,SKU001,CHI,280.31
2022-03-15,SKU002,NYC,295.95
2022-03-15,SKU002,LA,258.69
2022-03-15,SKU002,CHI,216.24
2022-03-15,SKU003,NYC,650.93
2022-03-15,SKU003,LA,472.63
2022-03-15,SKU003,CHI,464.23
2022-03-15,SKU004,NYC,402.42
2022-03-15,SKU004,LA,267.75
2022-03-15,SKU004,CHI,255.44
2022-03-15,SKU005,NYC,412.14
2022-03-15,SKU005,LA,428.38
2022-03-15,SKU005,CHI,350.21
2022-03-16,SKU001,NYC,377.77
2022-03-16,SKU001,LA,324.37
2022-03-16,SKU001,CHI,257.65
2022-03-16,SKU002,NYC,263.94
2022-03-16,SKU002,LA,268.97
2022-03-16,SKU002,CHI,209.80
2022-03-16,SKU003,NYC,465.79
2022-03-16,SKU003,LA,493.14
2022-03-16,SKU003,CHI,293.72
2022-03-16,SKU004,NYC,311.81
2022-03-16,SKU004,LA,326.04
2022-03-16,SKU004,CHI,175.63
2022-03-16,SKU005,NYC,496.16
2022-03-16,SKU005,LA,341.98
2022-03-16,SKU005,CHI,308.29
2022-03-17,SKU001,NYC,462.86
2022-03-17,SKU001,LA,459.46
2022-03-17,SKU001,CHI,288.77
2022-03-17,SKU002,NYC,326.46
2022-03-17,SKU002,LA,291.12
2022-03-17,SKU002,CHI,213.64
2022-03-17,SKU003,NYC,565.45
2022-03-17,SKU003,LA,510.38
2022-03-17,SKU003,CHI,414.58
2022-03-17,SKU004,NYC,432.83
2022-03-17,SKU004,LA,300.14
2022-03-17,SKU004,CHI,253.21
2022-03-17,SKU005,NYC,567.55
2022-03-17,SKU005,LA,450.50
2022-03-17,SKU005,CHI,359.74
2022-03-18,SKU001,NYC,468.59
2022-03-18,SKU001,LA,363.94
2022-03-18,SKU001,CHI,287.90
2022-03-18,SKU002,NYC,341.77
2022-03-18,SKU002,LA,242.91
2022-03-18,SKU002,CHI,243.66
2022-03-18,SKU003,NYC,626.91
2022-03-18,SKU003,LA,446.04
2022-03-18,SKU003,CHI,420.63
2022-03-18,SKU004,NYC,402.60
2022-03-18,SKU004,LA,355.13
2022-03-18,SKU004,CHI,294.57
2022-03-18,SKU005,NYC,527.54
2022-03-18,SKU005,LA,424.04
2022-03-18,SKU005,CHI,342.95
2022-03-19,SKU001,NYC,548.03
2022-03-19,SKU001,LA,468.57
2022-03-19,SKU001,CHI,416.62
2022-03-19,SKU002,NYC,424.39
2022-03-19,SKU002,LA,335.77
2022-03-19,SKU002,CHI,261.64
2022-03-19,SKU003,NYC,821.99
2022-03-19,SKU003,LA,628.76
2022-03-19,SKU003,CHI,474.49
2022-03-19,SKU004,NYC,504.78
2022-03-19,SKU004,LA,415.83
2022-03-19,SKU004,CHI,305.14
2022-03-19,SKU005,NYC,767.68
2022-03-19,SKU005,LA,640.85
2022-03-19,SKU005,CHI,474.62
2022-03-20,SKU001,NYC,613.02
2022-03-20,SKU001,LA,530.83
2022-03-20,SKU001,CHI,402.14
2022-03-20,SKU002,NYC,459.54
2022-03-20,SKU002,LA,409.84
2022-03-20,SKU002,CHI,283.55
2022-03-20,SKU003,NYC,825.89
2022-03-20,SKU003,LA,716.80
2022-03-20,SKU003,CHI,509.55
2022-03-20,SKU004,NYC,452.76
2022-03-20,SKU004,LA,463.82
2022-03-20,SKU004,CHI,286.86
2022-03-20,SKU005,NYC,832.50
2022-03-20,SKU005,LA,639.70
2022-03-20,SKU005,CHI,479.62
2022-03-21,SKU001,NYC,395.97
2022-03-21,SKU001,LA,385.80
2022-03-21,SKU001,CHI,237.79
2022-03-21,SKU002,NYC,242.83
2022-03-21,SKU002,LA,215.22
2022-03-21,SKU002,CHI,178.34
2022-03-21,SKU003,NYC,463.24
2022-03-21,SKU003,LA,435.84
2022-03-21,SKU003,CHI,348.06
2022-03-21,SKU004,NYC,305.20
2022-03-21,SKU004,LA,321.25
2022-03-21,SKU004,CHI,190.66
2022-03-21,SKU005,NYC,401.15
2022-03-21,SKU005,LA,397.63
2022-03-21,SKU005,CHI,300.22
2022-03-22,SKU001,NYC,408.67
2022-03-22,SKU001,LA,306.67
2022-03-22,SKU001,CHI,234.50
2022-03-22,SKU002,NYC,255.86
2022-03-22,SKU002,LA,212.35
2022-03-22,SKU002,CHI,191.92
2022-03-22,SKU003,NYC,488.31
2022-03-22,SKU003,LA,459.99
2022-03-22,SKU003,CHI,362.07
2022-03-22,SKU004,NYC,365.22
2022-03-22,SKU004,LA,300.49
2022-03-22,SKU004,CHI,237.83
2022-03-22,SKU005,NYC,493.26
2022-03-22,SKU005,LA,361.95
2022-03-22,SKU005,CHI,297.34
2022-03-23,SKU001,NYC,319.13
2022-03-23,SKU001,LA,335.01
2022-03-23,SKU001,CHI,242.86
2022-03-23,SKU002,NYC,283.28
2022-03-23,SKU002,LA,238.92
2022-03-23,SKU002,CHI,157.01
2022-03-23,SKU003,NYC,459.00
2022-03-23,SKU003,LA,410.78
2022-03-23,SKU003,CHI,322.90
2022-03-23,SKU004,NYC,334.86
2022-03-23,SKU004,LA,242.75
2022-03-23,SKU004,CHI,220.61
2022-03-23,SKU005,NYC,379.12
2022-03-23,SKU005,LA,298.19
2022-03-23,SKU005,CHI,325.88
2022-03-24,SKU001,NYC,397.85
2022-03-24,SKU001,LA,359.97
2022-03-24,SKU001,CHI,261.82
2022-03-24,SKU002,NYC,274.07
2022-03-24,SKU002,LA,255.24
2022-03-24,SKU002,CHI,203.95
2022-03-24,SKU003,NYC,657.20
2022-03-24,SKU003,LA,521.08
2022-03-24,SKU003,CHI,388.52
2022-03-24,SKU004,NYC,415.01
2022-03-24,SKU004,LA,357.38
2022-03-24,SKU004,CHI,267.77
2022-03-24,SKU005,NYC,512.72
2022-03-24,SKU005,LA,490.73
2022-03-24,SKU005,CHI,419.30
2022-03-25,SKU001,NYC,485.72
2022-03-25,SKU001,LA,446.92
2022-03-25,SKU001,CHI,331.89
2022-03-25,SKU002,NYC,344.59
2022-03-25,SKU002,LA,235.84
2022-03-25,SKU002,CHI,188.17
2022-03-25,SKU003,NYC,592.93
2022-03-25,SKU003,LA,413.67
2022-03-25,SKU003,CHI,373.70
2022-03-25,SKU004,NYC,417.41
2022-03-25,SKU004,LA,298.79
2022-03-25,SKU004,CHI,269.71
2022-03-25,SKU005,NYC,460.33
2022-03-25,SKU005,LA,421.64
2022-03-25,SKU005,CHI,391.14
2022-03-26,SKU001,NYC,602.06
2022-03-26,SKU001,LA,505.74
2022-03-26,SKU001,CHI,460.20
2022-03-26,SKU002,NYC,464.44
2022-03-26,SKU002,LA,312.56
2022-03-26,SKU002,CHI,310.21
2022-03-26,SKU003,NYC,723.91
2022-03-26,SKU003,LA,641.68
2022-03-26,SKU003,CHI,515.03
2022-03-26,SKU004,NYC,550.47
2022-03-26,SKU004,LA,367.49
2022-03-26,SKU004,CHI,346.39
2022-03-26,SKU005,NYC,725.18
2022-03-26,SKU005,LA,620.83
2022-03-26,SKU005,CHI,449.72
2022-03-27,SKU001,NYC,646.15
2022-03-27,SKU001,LA,454.53
2022-03-27,SKU001,CHI,436.39
2022-03-27,SKU002,NYC,423.76
2022-03-27,SKU002,LA,293.36
2022-03-27,SKU002,CHI,284.02
2022-03-27,SKU003,NYC,781.88
2022-03-27,SKU003,LA,617.32
2022-03-27,SKU003,CHI,474.37
2022-03-27,SKU004,NYC,483.05
2022-03-27,SKU004,LA,352.96
2022-03-27,SKU004,CHI,385.74
2022-03-27,SKU005,NYC,608.81
2022-03-27,SKU005,LA,534.05
2022-03-27,SKU005,CHI,509.87
2022-03-28,SKU001,NYC,404.66
2022-03-28,SKU001,LA,341.53
2022-03-28,SKU001,CHI,293.52
2022-03-28,SKU002,NYC,258.16
2022-03-28,SKU002,LA,198.82
2022-03-28,SKU002,CHI,192.65
2022-03-28,SKU003,NYC,539.91
2022-03-28,SKU003,LA,403.12
2022-03-28,SKU003,CHI,291.20
2022-03-28,SKU004,NYC,362.11
2022-03-28,SKU004,LA,283.95
2022-03-28,SKU004,CHI,185.29
2022-03-28,SKU005,NYC,481.70
2022-03-28,SKU005,LA,318.71
2022-03-28,SKU005,CHI,283.52
2022-03-29,SKU001,NYC,337.89
2022-03-29,SKU001,LA,296.97
2022-03-29,SKU001,CHI,232.62
2022-03-29,SKU002,NYC,249.04
2022-03-29,SKU002,LA,237.11
2022-03-29,SKU002,CHI,182.09
2022-03-29,SKU003,NYC,529.28
2022-03-29,SKU003,LA,460.30
2022-03-29,SKU003,CHI,319.60
2022-03-29,SKU004,NYC,323.32
2022-03-29,SKU004,LA,281.68
2022-03-29,SKU004,CHI,250.34
2022-03-29,SKU005,NYC,485.01
2022-03-29,SKU005,LA,422.06
2022-03-29,SKU005,CHI,326.89
2022-03-30,SKU001,NYC,419.07
2022-03-30,SKU001,LA,259.47
2022-03-30,SKU001,CHI,274.92
2022-03-30,SKU002,NYC,269.78
2022-03-30,SKU002,LA,221.32
2022-03-30,SKU002,CHI,166.82
2022-03-30,SKU003,NYC,474.76
2022-03-30,SKU003,LA,430.40
2022-03-30,SKU003,CHI,358.33
2022-03-30,SKU004,NYC,271.51
2022-03-30,SKU004,LA,271.92
2022-03-30,SKU004,CHI,200.96
2022-03-30,SKU005,NYC,401.02
2022-03-30,SKU005,LA,383.80
2022-03-30,SKU005,CHI,285.73
2022-03-31,SKU001,NYC,414.69
2022-03-31,SKU001,LA,341.50
2022-03-31,SKU001,CHI,304.29
2022-03-31,SKU002,NYC,309.10
2022-03-31,SKU002,LA,229.69
2022-03-31,SKU002,CHI,188.92
2022-03-31,SKU003,NYC,570.27
2022-03-31,SKU003,LA,503.67
2022-03-31,SKU003,CHI,346.60
2022-03-31,SKU004,NYC,392.29
2022-03-31,SKU004,LA,286.01
2022-03-31,SKU004,CHI,317.37
2022-03-31,SKU005,NYC,470.34
2022-03-31,SKU005,LA,398.48
2022-03-31,SKU005,CHI,352.85
2022-04-01,SKU001,NYC,402.14
2022-04-01,SKU001,LA,398.84
2022-04-01,SKU001,CHI,347.77
2022-04-01,SKU002,NYC,296.11
2022-04-01,SKU002,LA,261.14
2022-04-01,SKU002,CHI,194.73
2022-04-01,SKU003,NYC,578.39
2022-04-01,SKU003,LA,551.00
2022-04-01,SKU003,CHI,420.08
2022-04-01,SKU004,NYC,338.70
2022-04-01,SKU004,LA,358.28
2022-04-01,SKU004,CHI,277.10
2022-04-01,SKU005,NYC,542.20
2022-04-01,SKU005,LA,402.47
2022-04-01,SKU005,CHI,346.97
2022-04-02,SKU001,NYC,526.64
2022-04-02,SKU001,LA,499.09
2022-04-02,SKU001,CHI,369.36
2022-04-02,SKU002,NYC,309.60
2022-04-02,SKU002,LA,363.03
2022-04-02,SKU002,CHI,270.90
2022-04-02,SKU003,NYC,829.46
2022-04-02,SKU003,LA,615.43
2022-04-02,SKU003,CHI,508.55
2022-04-02,SKU004,NYC,535.69
2022-04-02,SKU004,LA,417.19
2022-04-02,SKU004,CHI,330.55
2022-04-02,SKU005,NYC,884.54
2022-04-02,SKU005,LA,548.39
2022-04-02,SKU005,CHI,453.80
2022-04-03,SKU001,NYC,668.45
2022-04-03,SKU001,LA,436.51
2022-04-03,SKU001,CHI,340.25
2022-04-03,SKU002,NYC,340.12
2022-04-03,SKU002,LA,348.46
2022-04-03,SKU002,CHI,281.20
2022-04-03,SKU003,NYC,800.80
2022-04-03,SKU003,LA,537.17
2022-04-03,SKU003,CHI,547.01
2022-04-03,SKU004,NYC,537.25
2022-04-03,SKU004,LA,395.95
2022-04-03,SKU004,CHI,320.91
2022-04-03,SKU005,NYC,711.64
2022-04-03,SKU005,LA,575.90
2022-04-03,SKU005,CHI,472.93
2022-04-04,SKU001,NYC,330.59
2022-04-04,SKU001,LA,303.66
2022-04-04,SKU001,CHI,217.27
2022-04-04,SKU002,NYC,274.73
2022-04-04,SKU002,LA,226.77
2022-04-04,SKU002,CHI,170.58
2022-04-04,SKU003,NYC,499.79
2022-04-04,SKU003,LA,341.53
2022-04-04,SKU003,CHI,351.35
2022-04-04,SKU004,NYC,297.74
2022-04-04,SKU004,LA,263.63
2022-04-04,SKU004,CHI,231.44
2022-04-04,SKU005,NYC,401.22
2022-04-04,SKU005,LA,405.02
2022-04-04,SKU005,CHI,292.96
2022-04-05,SKU001,NYC,370.30
2022-04-05,SKU001,LA,324.83
2022-04-05,SKU001,CHI,215.48
2022-04-05,SKU002,NYC,272.57
2022-04-05,SKU002,LA,215.72
2022-04-05,SKU002,CHI,189.30
2022-04-05,SKU003,NYC,472.84
2022-04-05,SKU003,LA,388.13
2022-04-05,SKU003,CHI,334.12
2022-04-05,SKU004,NYC,309.10
2022-04-05,SKU004,LA,228.70
